event_id_final,comuna,latitud,longitud,time_start,time_end,frp_inicial,frp_max,duracion_horas,delta_frp,target_transicion,temperature_2m_mean,relativehumidity_2m_mean,windspeed_10m_mean,precipitation_sum,temperature_2m_mean_lag1,temperature_2m_mean_lag2,temperature_2m_mean_lag3,relativehumidity_2m_mean_lag1,relativehumidity_2m_mean_lag2,relativehumidity_2m_mean_lag3,windspeed_10m_mean_lag1,windspeed_10m_mean_lag2,windspeed_10m_mean_lag3,precipitation_sum_lag1,precipitation_sum_lag2,precipitation_sum_lag3
93,Tirúa,-52.94,-70.81,2021-06-13 04:14:00,2021-06-13 05:54:00,2.0,2.63,1.6666666666666667,0.6299999999999999,0,0.4886912983425414,0.8609699769053117,0.2888672508925674,0.1050156739811912,0.5394509668508287,0.4735842541436464,0.4947341160220995,0.9556581986143188,0.9427251732101616,0.7630484988452656,0.3972736124634858,0.2090230444660824,0.2487828627069132,0.1559561128526645,0.1246081504702194,0.0
99,Tirúa,-52.94,-70.81,2022-10-06 04:16:00,2022-10-06 05:56:00,0.62,1.3,1.6666666666666667,0.68,0,0.5000863259668509,0.981986143187067,0.3383641674780915,0.2931034482758621,0.4894682320441988,0.487396408839779,0.5183011049723758,0.9302540415704388,0.9108545034642032,0.9016166281755196,0.1973385264524504,0.2225738396624472,0.076517364492048,0.1050156739811912,0.0211598746081504,0.0
108,Tirúa,-52.94,-70.81,2024-08-20 03:50:00,2024-08-20 05:30:00,2.86,3.54,1.6666666666666667,0.6800000000000002,0,0.3997755524861879,0.7348729792147806,0.216812723141837,0.0195924764890282,0.3683529005524862,0.3922651933701657,0.4220476519337017,0.7376443418013855,0.7630484988452656,0.7893764434180138,0.1199285946121389,0.1983933787731256,0.2376663420967218,0.0,0.0,0.0
110,Tirúa,-52.94,-70.81,2024-11-27 18:25:00,2024-11-28 05:54:00,5.66,5.66,11.483333333333333,0.0,0,0.5046616022099448,0.7528868360277136,0.1256085686465433,0.0047021943573667,0.5148480662983426,0.5328901933701657,0.5324585635359116,0.80554272517321,0.8415704387990761,0.8420323325635104,0.1139240506329113,0.1374553716325868,0.0942875689711132,0.0180250783699059,0.0031347962382445,0.0
120,Tirúa,-52.94,-70.8,2022-10-09 04:59:00,2022-10-09 18:51:00,4.63,4.63,13.866666666666667,0.0,0,0.4595131215469613,0.6868360277136258,0.3564589419019799,0.0,0.5000863259668509,0.4894682320441988,0.487396408839779,0.981986143187067,0.9302540415704388,0.9108545034642032,0.3383641674780915,0.1973385264524504,0.2225738396624472,0.2931034482758621,0.1050156739811912,0.0211598746081504
128,Tirúa,-52.94,-70.8,2024-02-26 17:41:00,2024-02-26 17:42:00,3.7,3.94,0.016666666666666666,0.23999999999999977,0,0.6046270718232045,0.7228637413394918,0.2367737747484583,0.0,0.6162810773480663,0.6190435082872928,0.586671270718232,0.5976905311778291,0.5325635103926097,0.6840646651270208,0.2781564427134048,0.2489451476793248,0.2570593962999026,0.0,0.0,0.0
167,Tirúa,-52.88,-68.86,2020-03-30 05:04:00,2020-03-30 06:45:00,4.25,4.25,1.6833333333333333,0.0,0,0.5547306629834254,0.6461893764434179,0.3201071080817916,0.0,0.5451484806629834,0.565003453038674,0.5990158839779006,0.7200923787528868,0.8734411085450345,0.8632794457274827,0.3026614735475494,0.1322622525154171,0.1364816617981174,0.0,0.0109717868338558,0.0
206,Tirúa,-52.86,-69.83,2021-10-31 05:31:00,2021-11-01 05:12:00,0.36,0.66,23.683333333333334,0.30000000000000004,0,0.5481698895027625,0.8323325635103925,0.1051606621226874,0.0,0.5396236187845305,0.5320269337016574,0.540314226519337,0.7468822170900693,0.8272517321016166,0.8512702078521939,0.3191333982473222,0.3071243102888672,0.2487017202207074,0.0,0.0,0.0
216,Tirúa,-52.84,-69.88,2022-09-12 05:05:00,2022-09-13 04:47:00,1.17,1.34,23.7,0.17000000000000015,0,0.4565780386740332,0.8531177829099307,0.1296656929568321,0.0,0.4577002762430939,0.4754834254143646,0.5031077348066298,0.8235565819861431,0.692378752886836,0.6351039260969976,0.2375040571243102,0.2919506653683869,0.079438493995456,0.0,0.0258620689655172,0.0
219,Tirúa,-52.84,-69.8,2020-06-30 04:39:00,2020-07-01 06:01:00,0.75,1.51,25.366666666666667,0.76,0,0.4824758287292818,0.9163972286374132,0.3204316780266147,0.0956112852664577,0.4741022099447514,0.4681457182320442,0.4533839779005524,0.8581986143187066,0.7958429561200923,0.76905311778291,0.3078545926647191,0.2322297955209347,0.122768581629341,0.1183385579937304,0.0007836990595611,0.0
220,Tirúa,-52.84,-69.8,2020-12-10 03:43:00,2020-12-10 05:23:00,1.17,1.17,1.6666666666666667,0.0,0,0.5229627071823204,0.8799076212471132,0.1970139565076273,0.0501567398119122,0.5622410220994476,0.5464433701657458,0.6083390883977902,0.692378752886836,0.810623556581986,0.6771362586605081,0.2860272638753651,0.1450016228497241,0.213891593638429,0.0,0.0,0.0
221,Tirúa,-52.79,-69.79,2020-07-12 04:14:00,2020-07-12 05:54:00,0.71,2.11,1.6666666666666667,1.4,0,0.4473411602209945,0.9034642032332564,0.1072703667640376,0.0713166144200627,0.4606353591160221,0.4123791436464088,0.4885186464088398,0.8341801385681293,0.7584295612009238,0.930715935334873,0.3485069782538137,0.2908958130477118,0.2401817591691009,0.085423197492163,0.1324451410658307,0.1802507836990595
242,Tirúa,-52.57,-70.28,2021-12-07 17:49:00,2021-12-08 05:18:00,1.84,2.88,11.483333333333333,1.0399999999999998,0,0.5662120165745856,0.8327944572748268,0.1428107757221681,0.0015673981191222,0.649689226519337,0.716246546961326,0.6080801104972376,0.6586605080831408,0.436027713625866,0.5944572748267898,0.138104511522233,0.2920318078545926,0.3497241155469003,0.0,0.0,0.0
312,Tirúa,-46.16,-72.01,2021-02-11 17:55:00,2021-02-11 19:36:00,4.64,14.1,1.6833333333333333,9.46,1,0.6342368784530388,0.8152424942263279,0.2602239532619279,0.0,0.6790400552486188,0.6979454419889504,0.6163674033149171,0.7251732101616627,0.692378752886836,0.8808314087759815,0.0820350535540409,0.2016390782213567,0.1010223953261928,0.0,0.0,0.0
352,Tirúa,-44.48,-71.85,2021-03-28 18:52:00,2021-03-30 05:58:00,13.35,25.37,35.1,12.020000000000001,1,0.6063535911602209,0.6498845265588915,0.2129178838039597,0.0,0.5730317679558011,0.5692334254143647,0.5229627071823204,0.5491916859122402,0.6494226327944572,0.7187066974595843,0.2616033755274262,0.2384777669587796,0.255436546575787,0.0,0.0,0.0
491,Tirúa,-42.51,-73.61,2021-11-30 06:06:00,2021-11-30 18:23:00,0.87,4.14,12.283333333333333,3.2699999999999996,1,0.5454937845303868,0.7441108545034643,0.2404251866277183,0.0,0.5425587016574586,0.5200276243093922,0.529782458563536,0.7639722863741338,0.6757505773672055,0.7011547344110854,0.3218922427783187,0.3281402142161636,0.3235150925024342,0.0,0.0,0.0031347962382445
591,Tirúa,-41.7,-73.63,2023-01-31 18:17:00,2023-01-31 18:18:00,3.2,8.68,0.016666666666666666,5.4799999999999995,1,0.590728591160221,0.6286374133949193,0.3638429081467055,0.0,0.6318197513812155,0.6263812154696133,0.6282803867403315,0.8078521939953811,0.8739030023094688,0.6434180138568129,0.3469652710159038,0.3707400194741966,0.3420155793573515,0.0015673981191221,0.0,0.0
615,Tirúa,-41.57,-73.31,2024-03-06 05:58:00,2024-03-07 05:39:00,1.38,1.59,23.683333333333334,0.2100000000000002,0,0.5744993093922652,0.659122401847575,0.3333333333333333,0.0,0.6054903314917128,0.6059219613259669,0.5762258287292817,0.6840646651270208,0.5062355658198614,0.5330254041570438,0.2972249269717624,0.2509737098344693,0.3743102888672507,0.0,0.0,0.0
650,Tirúa,-41.47,-73.06,2024-02-20 05:40:00,2024-02-20 19:38:00,0.57,5.58,13.966666666666667,5.01,1,0.5976346685082873,0.8780600461893764,0.1222817267121064,0.0,0.6507251381215469,0.6546098066298343,0.6127417127071825,0.5496535796766744,0.4775981524249422,0.6378752886836027,0.1444336254462837,0.3577572216812721,0.420155793573515,0.0,0.0,0.0
704,Tirúa,-41.39,-73.12,2024-04-10 05:02:00,2024-04-10 19:01:00,0.96,2.42,13.983333333333333,1.46,0,0.5248618784530387,0.666974595842956,0.1157903278156442,0.0,0.4895545580110497,0.5530904696132597,0.529264502762431,0.6831408775981525,0.8775981524249422,0.8780600461893764,0.2343395001622849,0.1400519311911716,0.0791950665368386,0.0,0.0,0.0
705,Tirúa,-41.39,-73.12,2024-04-13 18:04:00,2024-04-14 05:27:00,2.47,2.47,11.383333333333333,0.0,0,0.5958218232044199,0.6965357967667436,0.1498701720220707,0.0,0.5353936464088398,0.5264157458563536,0.5248618784530387,0.7769053117782908,0.6674364896073901,0.666974595842956,0.105647517039922,0.117656604998377,0.1157903278156442,0.0,0.0,0.0
729,Tirúa,-41.37,-72.9,2023-12-31 18:54:00,2024-01-01 18:35:00,4.55,8.64,23.683333333333334,4.090000000000001,1,0.6074758287292819,0.8124711316397228,0.1361570918532944,0.0,0.6023825966850829,0.6336325966850829,0.5910738950276243,0.7413394919168591,0.7062355658198612,0.8323325635103925,0.1404576436222006,0.2193281402142161,0.1517364492048036,0.0,0.0,0.0
741,Tirúa,-41.33,-73.02,2022-02-12 04:37:00,2022-02-12 18:35:00,2.43,6.1,13.966666666666667,3.6699999999999995,1,0.7285048342541436,0.3644341801385681,0.2597370983446933,0.0,0.5790745856353592,0.5733770718232045,0.6096339779005525,0.5367205542725173,0.6526558891454965,0.6290993071593534,0.3876176566049983,0.4111489776046737,0.3417721518987341,0.0,0.0,0.0
768,Tirúa,-41.21,-73.34,2022-03-31 18:54:00,2022-04-01 18:35:00,2.75,9.47,23.683333333333334,6.720000000000001,1,0.5076830110497238,0.6762124711316397,0.3045277507302824,0.0,0.485928867403315,0.508114640883978,0.5183011049723758,0.6886836027713626,0.7094688221709007,0.8401847575057736,0.3274099318403116,0.3258682246024017,0.1866277182732879,0.0,0.00705329153605,0.0399686520376175
808,Tirúa,-41.09,-73.81,2024-01-25 19:26:00,2024-01-26 05:08:00,13.22,13.22,9.7,0.0,0,0.6886222375690608,0.6341801385681293,0.1804608893216487,0.0,0.6902624309392265,0.6691125690607735,0.6898308011049724,0.4678983833718243,0.623094688221709,0.5210161662817552,0.2895975332684193,0.2280103862382342,0.169425511197663,0.0,0.0,0.0
809,Tirúa,-41.09,-73.67,2023-11-25 18:29:00,2023-11-25 20:09:00,15.32,15.32,1.6666666666666667,0.0,0,0.5478245856353592,0.8475750577367205,0.3106134371957156,0.0,0.5499827348066298,0.5485151933701657,0.5144164364640884,0.8004618937644341,0.766743648960739,0.8332563510392609,0.2503245699448231,0.3002271989613762,0.1303959753326841,0.0,0.0,0.0094043887147335
908,Tirúa,-40.79,-73.45,2020-03-18 17:44:00,2020-03-18 19:25:00,8.08,11.21,1.6833333333333333,3.130000000000001,1,0.5655214088397791,0.7889145496535795,0.2834307043167803,0.0,0.6041091160220995,0.5880524861878453,0.5743266574585635,0.8175519630484989,0.8064665127020786,0.6919168591224018,0.255436546575787,0.243427458617332,0.2885426809477441,0.0,0.0,0.0
919,Tirúa,-40.78,-73.46,2020-12-31 19:25:00,2021-01-01 19:06:00,4.19,4.19,23.683333333333334,0.0,0,0.5762258287292817,0.6914549653579677,0.3462349886400518,0.0,0.5449758287292817,0.5780386740331491,0.620424723756906,0.6928406466512702,0.8868360277136259,0.8226327944572748,0.2624148003894839,0.2513794222654982,0.1518175916910094,0.0,0.0689655172413793,0.0
940,Tirúa,-40.72,-73.24,2020-04-01 18:22:00,2020-04-01 20:02:00,4.94,9.36,1.6666666666666667,4.419999999999999,1,0.5641401933701657,0.6577367205542726,0.3299253489126906,0.0,0.5595649171270718,0.5547306629834254,0.5451484806629834,0.6933025404157043,0.6461893764434179,0.7200923787528868,0.3683057448880233,0.3201071080817916,0.3026614735475494,0.0,0.0,0.0
1051,Tirúa,-40.53,-73.11,2020-03-30 19:00:00,2020-03-31 18:41:00,5.06,5.06,23.683333333333334,0.0,0,0.5547306629834254,0.6461893764434179,0.3201071080817916,0.0,0.5451484806629834,0.565003453038674,0.5990158839779006,0.7200923787528868,0.8734411085450345,0.8632794457274827,0.3026614735475494,0.1322622525154171,0.1364816617981174,0.0,0.0109717868338558,0.0
1084,Tirúa,-40.51,-73.18,2020-04-22 18:28:00,2020-04-22 18:29:00,4.2,4.2,0.016666666666666666,0.0,0,0.5857216850828729,0.5782909930715935,0.0955858487504057,0.0,0.5385877071823204,0.5471339779005525,0.5934910220994475,0.6046189376443417,0.7431870669745958,0.9136258660508082,0.1204965920155793,0.2073190522557611,0.2141350210970464,0.0,0.0,0.1567398119122257
1179,Tirúa,-40.43,-73.12,2020-12-03 18:09:00,2020-12-04 05:32:00,3.64,3.64,11.383333333333333,0.0,0,0.5265883977900553,0.648498845265589,0.3700097370983447,0.0,0.5353073204419889,0.5254661602209945,0.5376381215469613,0.7736720554272516,0.7505773672055427,0.7016166281755195,0.2395326192794547,0.3570269393054202,0.3572703667640375,0.0007836990595611,0.0,0.0
1214,Tirúa,-40.39,-73.18,2022-04-08 18:04:00,2022-04-08 19:44:00,1.43,8.04,1.6666666666666667,6.609999999999999,1,0.5417817679558011,0.8937644341801386,0.1899545602077247,0.0,0.5387603591160222,0.5390193370165746,0.5088052486187846,0.8554272517321015,0.8665127020785218,0.7579676674364896,0.0643459915611814,0.1563615709185329,0.2191658552418045,0.0015673981191222,0.0,0.0
1219,Tirúa,-40.39,-73.15,2024-04-02 18:11:00,2024-04-03 05:33:00,9.46,9.46,11.366666666666667,0.0,0,0.5374654696132597,0.8420323325635103,0.3770691333982472,0.1567398119122257,0.5088052486187846,0.5139848066298343,0.5381560773480663,0.7681293302540415,0.6933025404157043,0.6563510392609699,0.1265011359948068,0.2108081791626095,0.2541382667964946,0.0,0.0,0.0
1300,Tirúa,-40.29,-72.89,2023-04-04 18:37:00,2023-04-04 18:38:00,1.07,11.28,0.016666666666666666,10.209999999999999,1,0.5669889502762431,0.7533487297921477,0.135913664394677,0.0,0.5449758287292817,0.5495511049723758,0.5679385359116023,0.6826789838337182,0.8157043879907621,0.7653579676674364,0.251460564751704,0.2515417072379098,0.1259331385913664,0.0,0.0054858934169279,0.0
1308,Tirúa,-40.28,-72.83,2023-04-04 18:37:00,2023-04-04 18:38:00,3.95,4.6,0.016666666666666666,0.6499999999999995,0,0.5669889502762431,0.7533487297921477,0.135913664394677,0.0,0.5449758287292817,0.5495511049723758,0.5679385359116023,0.6826789838337182,0.8157043879907621,0.7653579676674364,0.251460564751704,0.2515417072379098,0.1259331385913664,0.0,0.0054858934169279,0.0
1414,Tirúa,-40.17,-73.32,2021-03-13 18:35:00,2021-03-14 05:57:00,25.2,25.2,11.366666666666667,0.0,0,0.6022099447513812,0.7944572748267897,0.1389159363842907,0.0,0.5910738950276243,0.558529005524862,0.6030732044198895,0.7427251732101616,0.7750577367205542,0.6254041570438799,0.2401006166828951,0.1928756897111327,0.0844693281402142,0.0,0.0,0.0
1426,Tirúa,-40.15,-72.78,2021-03-17 19:00:00,2021-03-18 18:41:00,9.3,9.3,23.683333333333334,0.0,0,0.5905559392265194,0.7311778290993072,0.1131937682570594,0.0,0.5808874309392265,0.5833908839779005,0.6022099447513812,0.7681293302540415,0.8678983833718243,0.7944572748267897,0.1798117494320025,0.0676728334956183,0.1389159363842907,0.0,0.0,0.0
1443,Tirúa,-40.14,-72.62,2023-04-04 06:19:00,2023-04-04 18:38:00,0.61,6.98,12.316666666666666,6.37,1,0.5669889502762431,0.7533487297921477,0.135913664394677,0.0,0.5449758287292817,0.5495511049723758,0.5679385359116023,0.6826789838337182,0.8157043879907621,0.7653579676674364,0.251460564751704,0.2515417072379098,0.1259331385913664,0.0,0.0054858934169279,0.0
1481,Tirúa,-40.09,-72.98,2022-02-10 19:13:00,2022-02-11 04:55:00,39.26,39.26,9.7,0.0,0,0.5733770718232045,0.6526558891454965,0.4111489776046737,0.0,0.6096339779005525,0.6464088397790055,0.639157458563536,0.6290993071593534,0.7588914549653579,0.7122401847575058,0.3417721518987341,0.3132911392405063,0.2947095098993832,0.0,0.0,0.0
1533,Tirúa,-40.04,-73.09,2023-01-16 17:59:00,2023-01-16 19:39:00,7.4,7.4,1.6666666666666667,0.0,0,0.5721685082872928,0.6568129330254042,0.2936546575787082,0.0,0.5824412983425417,0.5817506906077348,0.5593059392265194,0.684988452655889,0.7274826789838338,0.7279445727482678,0.3388510223953261,0.3361733203505355,0.299902629016553,0.0,0.0,0.0
1584,Tirúa,-40.01,-73.16,2023-12-27 18:29:00,2023-12-28 05:52:00,36.92,36.92,11.383333333333333,0.0,0,0.5833908839779005,0.9159353348729792,0.0907984420642648,0.0,0.6842196132596685,0.6268128453038675,0.5800241712707183,0.7431870669745958,0.6896073903002309,0.682217090069284,0.1215514443362544,0.2486205777345017,0.2920318078545926,0.0,0.0,0.0
1653,Tirúa,-39.94,-73.03,2020-01-27 04:42:00,2020-01-27 06:22:00,1.57,7.08,1.6666666666666667,5.51,1,0.658753453038674,0.5672055427251732,0.2767770204479064,0.0,0.6486533149171271,0.6502935082872928,0.6374309392265194,0.7071593533487297,0.7048498845265588,0.6752886836027713,0.313372281726712,0.3136157091853294,0.3304933463161311,0.0,0.0,0.0
1708,Tirúa,-39.8,-72.72,2020-04-08 19:31:00,2020-04-09 19:13:00,2.86,4.31,23.7,1.4499999999999997,0,0.570528314917127,0.6660508083140877,0.1105160662122687,0.0,0.5693197513812155,0.5152796961325967,0.5248618784530387,0.5288683602771362,0.5963048498845266,0.7963048498845265,0.1726712106458942,0.2874878286270691,0.1832197338526452,0.0,0.0,0.0007836990595611
1714,Tirúa,-39.79,-72.75,2021-05-05 18:41:00,2021-05-06 18:22:00,4.32,4.43,23.683333333333334,0.10999999999999943,0,0.5362569060773481,0.7889145496535795,0.0774910743265173,0.0,0.5104454419889503,0.5239122928176796,0.5093232044198895,0.6267898383371824,0.9431870669745958,0.9071593533487298,0.1290976955533917,0.088526452450503,0.0856053229470951,0.0,0.0407523510971786,0.0
1766,Tirúa,-39.66,-72.11,2022-03-14 19:13:00,2022-03-15 18:54:00,2.77,4.19,23.683333333333334,1.4200000000000004,0,0.6130006906077348,0.6494226327944572,0.2943037974683543,0.0,0.6240504143646409,0.5948722375690608,0.6350138121546961,0.7071593533487297,0.7311778290993072,0.6752886836027713,0.266390782213567,0.2748296007789678,0.3278967867575462,0.0,0.0,0.0
1878,Tirúa,-39.53,-73.06,2023-02-19 05:03:00,2023-02-19 06:43:00,2.49,2.49,1.6666666666666667,0.0,0,0.6036774861878453,0.7048498845265588,0.314102564102564,0.0,0.6374309392265194,0.6182665745856355,0.5449758287292817,0.3972286374133947,0.3108545034642033,0.6221709006928406,0.2969003570269393,0.3788542680947744,0.4723304122038299,0.0,0.0,0.0
1924,Tirúa,-39.49,-73.12,2023-02-07 05:28:00,2023-02-09 06:30:00,3.53,7.5,49.03333333333333,3.97,1,0.6514157458563536,0.5750577367205542,0.2983609217786432,0.0,0.6518473756906078,0.6515883977900552,0.7696823204419889,0.6637413394919168,0.7750577367205542,0.51824480369515,0.3274910743265172,0.2543005517689062,0.2500811424862057,0.0,0.0,0.0
2013,Tirúa,-39.42,-71.95,2023-12-24 05:26:00,2023-12-25 05:08:00,26.68,40.34,23.7,13.660000000000004,1,0.5800241712707183,0.682217090069284,0.2920318078545926,0.0,0.5840814917127072,0.5750172651933703,0.5713915745856354,0.728406466512702,0.810161662817552,0.7981524249422632,0.3136157091853294,0.350941252839987,0.2898409607270367,0.0,0.0,0.0
2015,Tirúa,-39.42,-71.95,2024-01-03 17:58:00,2024-01-05 05:01:00,3.9,20.73,35.05,16.830000000000002,1,0.6256906077348066,0.7233256351039261,0.3039597533268419,0.0,0.609375,0.6083390883977902,0.6074758287292819,0.7205542725173211,0.7782909930715934,0.8124711316397228,0.2968192145407335,0.2392891918208373,0.1361570918532944,0.0,0.0,0.0
2020,Tirúa,-39.42,-71.95,2024-02-04 17:58:00,2024-02-05 05:20:00,3.71,7.27,11.366666666666667,3.5599999999999996,1,0.6545234806629835,0.5653579676674364,0.2560045439792275,0.0,0.6488259668508287,0.6664364640883977,0.6805939226519337,0.6032332563510392,0.8406466512702078,0.6711316397228636,0.3513469652710158,0.1643946770529049,0.2599805258033105,0.0,0.0039184952978056,0.0
2028,Tirúa,-39.42,-71.94,2020-01-13 05:44:00,2020-01-14 05:25:00,2.26,2.9,23.683333333333334,0.6400000000000001,0,0.5973756906077348,0.8595842956120091,0.299902629016553,0.0,0.6193888121546962,0.5511049723756907,0.5575794198895028,0.805080831408776,0.8568129330254041,0.8471131639722863,0.2426160337552742,0.3282213567023693,0.1955533917559234,0.0,0.1394984326018809,0.0352664576802507
2029,Tirúa,-39.42,-71.94,2020-01-18 05:50:00,2020-01-19 05:32:00,1.15,1.15,23.7,0.0,0,0.6679903314917127,0.6027713625866051,0.3958941901979876,0.0,0.6891401933701657,0.5857216850828729,0.5714779005524862,0.4794457274826789,0.5824480369515012,0.7893764434180138,0.2961700746510872,0.5060856864654333,0.2676079195066536,0.0,0.0,0.006269592476489
2030,Tirúa,-39.42,-71.94,2020-01-23 05:57:00,2020-01-24 05:38:00,0.72,4.23,23.683333333333334,3.5100000000000007,1,0.633114640883978,0.7288683602771363,0.2281726712106458,0.0,0.7134841160220995,0.6876726519337018,0.6227555248618785,0.5662817551963049,0.5921478060046189,0.5967667436489607,0.2503245699448231,0.3440441415124958,0.2789678675754625,0.0,0.0,0.0
2031,Tirúa,-39.42,-71.94,2020-01-29 05:44:00,2020-01-30 05:25:00,4.96,4.96,23.683333333333334,0.0,0,0.5663846685082874,0.6374133949191686,0.3544303797468354,0.0,0.6116194751381215,0.658753453038674,0.6486533149171271,0.7676674364896074,0.5672055427251732,0.7071593533487297,0.3347127555988315,0.2767770204479064,0.313372281726712,0.0117554858934169,0.0,0.0
2032,Tirúa,-39.42,-71.94,2020-02-08 05:57:00,2020-02-09 05:38:00,1.73,2.74,23.683333333333334,1.0100000000000002,0,0.6654868784530388,0.5376443418013857,0.2347452125933137,0.0,0.5831319060773481,0.6121374309392266,0.6454592541436465,0.8572748267898384,0.9006928406466514,0.8064665127020786,0.2638753651411879,0.1673158065563128,0.2992534891269068,0.115987460815047,0.0423197492163009,0.0
2033,Tirúa,-39.42,-71.94,2020-02-14 05:44:00,2020-02-15 05:25:00,4.82,4.82,23.683333333333334,0.0,0,0.5870165745856353,0.7505773672055427,0.1754300551768906,0.0,0.567593232044199,0.6046270718232045,0.6464951657458564,0.7205542725173211,0.7759815242494227,0.7260969976905312,0.2833495618305744,0.2668776371308017,0.2323109380071405,0.0,0.0148902821316614,0.0
2034,Tirúa,-39.42,-71.94,2020-02-19 05:51:00,2020-02-20 05:32:00,1.14,1.86,23.683333333333334,0.7200000000000002,0,0.5946995856353592,0.6457274826789838,0.4066861408633561,0.0,0.6073031767955801,0.5870165745856353,0.567593232044199,0.8392609699769051,0.7505773672055427,0.7205542725173211,0.1237422914638104,0.1754300551768906,0.2833495618305744,0.0031347962382445,0.0,0.0
2035,Tirúa,-39.42,-71.94,2020-02-25 05:38:00,2020-02-26 05:19:00,2.04,2.04,23.683333333333334,0.0,0,0.5759668508287293,0.7413394919168591,0.2577896786757546,0.0,0.570096685082873,0.5894337016574586,0.5938363259668509,0.7662817551963048,0.812933025404157,0.7829099307159354,0.2360434923726062,0.196040246673158,0.0812236286919831,0.0007836990595611,0.0007836990595611,0.0
2036,Tirúa,-39.42,-71.94,2020-03-01 05:44:00,2020-03-02 05:26:00,1.83,1.83,23.7,0.0,0,0.6186118784530388,0.8734411085450345,0.0745699448231093,0.0,0.682924723756906,0.6534875690607734,0.6274171270718233,0.707621247113164,0.6993071593533486,0.7519630484988452,0.0963972736124634,0.2937358000649139,0.2903278156442713,0.0,0.0,0.0
2038,Tirúa,-39.42,-71.94,2020-04-02 05:44:00,2020-04-03 05:26:00,1.4,1.4,23.7,0.0,0,0.6130006906077348,0.5445727482678984,0.3707400194741966,0.0,0.5641401933701657,0.5595649171270718,0.5547306629834254,0.6577367205542726,0.6933025404157043,0.6461893764434179,0.3299253489126906,0.3683057448880233,0.3201071080817916,0.0,0.0,0.0
2039,Tirúa,-39.42,-71.94,2020-04-07 05:51:00,2020-04-08 05:32:00,1.31,2.0,23.683333333333334,0.69,0,0.5693197513812155,0.5288683602771362,0.1726712106458942,0.0,0.5152796961325967,0.5248618784530387,0.5498100828729282,0.5963048498845266,0.7963048498845265,0.7043879907621247,0.2874878286270691,0.1832197338526452,0.3766634209672184,0.0,0.0007836990595611,0.0
2040,Tirúa,-39.42,-71.94,2020-04-11 18:35:00,2020-04-13 05:38:00,2.69,2.69,35.05,0.0,0,0.5348756906077348,0.7330254041570439,0.2608730931515741,0.0,0.5295234806629834,0.5328901933701657,0.570528314917127,0.8665127020785218,0.8309468822170899,0.6660508083140877,0.1003732554365465,0.1043492372606296,0.1105160662122687,0.0148902821316614,0.0,0.0
2042,Tirúa,-39.42,-71.94,2020-05-25 05:51:00,2020-05-26 05:32:00,1.94,4.58,23.683333333333334,2.64,0,0.5661256906077348,0.8166281755196304,0.0945309964297306,0.0,0.5498100828729282,0.564485497237569,0.492921270718232,0.9066974595842956,0.990300230946882,0.8628175519630484,0.0671048360921778,0.0723790976955533,0.107838364167478,0.0,0.036833855799373,0.0
2047,Tirúa,-39.42,-71.94,2020-09-14 05:51:00,2020-09-15 05:32:00,0.75,1.65,23.683333333333334,0.8999999999999999,0,0.4820441988950277,0.6651270207852195,0.3403927296332359,0.0,0.453642955801105,0.4805766574585636,0.4280904696132597,0.8752886836027715,0.8096997690531177,0.7159353348729792,0.158876987990912,0.1385913664394677,0.0830899058747159,0.0,0.0,0.0023510971786833
2054,Tirúa,-39.42,-71.94,2020-11-11 06:03:00,2020-11-12 05:45:00,1.87,1.87,23.7,0.0,0,0.5268473756906078,0.8531177829099307,0.2499999999999999,0.0,0.5883977900552486,0.5461843922651934,0.5367748618784531,0.7588914549653579,0.8323325635103925,0.76905311778291,0.2431028886725088,0.3052580331061343,0.2839987017202207,0.0,0.0,0.0
2055,Tirúa,-39.42,-71.94,2020-11-16 06:10:00,2020-11-18 05:32:00,1.73,1.73,47.36666666666667,0.0,0,0.5408321823204421,0.7404157043879908,0.2872444011684518,0.0,0.5232216850828729,0.5004316298342542,0.5455801104972375,0.7321016166281754,0.7501154734411084,0.7787528868360277,0.3386075949367089,0.2256572541382667,0.1920642648490749,0.0,0.0,0.0
2057,Tirúa,-39.42,-71.94,2020-12-03 05:51:00,2020-12-04 05:32:00,1.23,1.23,23.683333333333334,0.0,0,0.5265883977900553,0.648498845265589,0.3700097370983447,0.0,0.5353073204419889,0.5254661602209945,0.5376381215469613,0.7736720554272516,0.7505773672055427,0.7016166281755195,0.2395326192794547,0.3570269393054202,0.3572703667640375,0.0007836990595611,0.0,0.0
2060,Tirúa,-39.42,-71.94,2020-12-24 05:57:00,2020-12-25 05:38:00,2.15,2.15,23.683333333333334,0.0,0,0.5928867403314917,0.7699769053117782,0.2349886400519311,0.0,0.5805421270718232,0.5793335635359116,0.5779523480662984,0.7939953810623557,0.7676674364896074,0.7279445727482678,0.3146705615060045,0.3825056799740343,0.3475332684193443,0.0,0.0,0.0
2062,Tirúa,-39.42,-71.94,2021-01-03 18:29:00,2021-01-04 05:51:00,0.73,6.61,11.366666666666667,5.880000000000001,1,0.600310773480663,0.80554272517321,0.336335605322947,0.0,0.604281767955801,0.6051450276243093,0.5762258287292817,0.7293302540415704,0.7177829099307159,0.6914549653579677,0.3455858487504056,0.329438493995456,0.3462349886400518,0.0,0.0,0.0
