date,temperature_2m_mean,relativehumidity_2m_mean,precipitation_sum,windspeed_10m_mean,winddirection_10m_mean,comuna,provincia,region,latitud,longitud
2024-12-26,,7.908333333333334,10.141666666666667,117.45833333333333,441.1666666666667,Tirúa,Arauco,Biobío,-38.34179,-73.49149
2024-12-27,,7.866666666666667,9.166666666666666,115.58333333333333,438.25,Tirúa,Arauco,Biobío,-38.34179,-73.49149
2024-12-28,,5.1375,5.9750000000000005,117.5,440.75,Tirúa,Arauco,Biobío,-38.34179,-73.49149
2024-12-29,,6.383333333333333,7.395833333333333,115.875,440.2083333333333,Tirúa,Arauco,Biobío,-38.34179,-73.49149
2024-12-30,,2.1458333333333335,2.3583333333333334,84.79166666666667,436.875,Tirúa,Arauco,Biobío,-38.34179,-73.49149
2024-12-31,,2.9958333333333336,3.716666666666667,76.5,436.4166666666667,Tirúa,Arauco,Biobío,-38.34179,-73.49149
2024-01-01,,4.3875,6.545833333333333,103.33333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-02,,2.0375,2.920833333333333,96.95833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-03,,3.579166666666667,5.175,102.16666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-04,,2.829166666666667,4.216666666666667,95.75,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-05,,2.183333333333333,3.3041666666666667,84.5,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-06,,4.279166666666667,6.170833333333333,90.16666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-07,,2.7083333333333335,3.9458333333333333,82.625,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-08,,2.4833333333333334,3.591666666666667,78.54166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-09,,1.875,2.7083333333333335,85.83333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-10,,2.8874999999999997,4.154166666666667,82.33333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-11,,2.8333333333333335,4.375,90.625,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-12,,1.2,1.7083333333333333,85.41666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-13,,3.295833333333333,4.808333333333334,79.20833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-14,,1.5,2.2041666666666666,82.08333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-15,,3.6374999999999997,5.291666666666667,77.04166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-16,,2.9625,4.2,80.29166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-17,,2.2708333333333335,3.5708333333333333,80.29166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-18,,2.3041666666666667,3.375,75.875,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-19,,2.1958333333333333,3.1958333333333333,79.625,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-20,,4.2124999999999995,7.054166666666667,91.91666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-21,,4.529166666666667,7.070833333333333,114.66666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-22,,4.979166666666667,7.9875,106.16666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-23,,8.320833333333333,12.579166666666666,139.25,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-24,,3.375,4.833333333333333,111.25,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-25,,6.041666666666667,8.950000000000001,103.04166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-26,,4.979166666666667,7.325,113.83333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-27,,5.708333333333333,8.375,103.20833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-28,,4.291666666666667,6.545833333333333,95.54166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-29,,1.7541666666666667,2.6750000000000003,82.25,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-30,,4.604166666666667,6.95,85.16666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-01-31,,1.4708333333333332,2.1,87.41666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-01,,3.329166666666667,4.991666666666666,81.375,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-02,,3.8541666666666665,5.695833333333333,93.33333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-03,,1.9916666666666665,2.775,75.45833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-04,,4.733333333333333,9.004166666666666,84.875,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-05,,6.608333333333333,10.154166666666667,132.91666666666666,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-06,,7.541666666666667,11.237499999999999,142.125,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-07,,2.6,3.6916666666666664,82.20833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-08,,2.5416666666666665,3.608333333333333,75.125,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-09,,5.683333333333334,8.704166666666667,93.04166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-10,,3.154166666666667,4.683333333333334,104.5,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-11,,4.825,7.175,93.91666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-12,,2.275,3.3041666666666667,70.20833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-13,,2.8541666666666665,4.75,67.125,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-14,,5.925,9.470833333333333,100.04166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-15,,3.0500000000000003,4.45,105.375,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-16,,4.454166666666667,6.620833333333334,110.25,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-17,,1.5458333333333334,2.2333333333333334,71.875,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-18,,3.079166666666667,5.166666666666667,67.70833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-19,,4.425,7.825,92.45833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-20,,8.204166666666667,12.445833333333333,107.25,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-21,,13.866666666666667,20.55,134.75,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-22,,6.8,9.737499999999999,82.79166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-23,,2.345833333333333,3.516666666666667,72.375,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-24,,1.5833333333333333,2.904166666666667,85.75,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-25,,1.7833333333333332,2.7916666666666665,87.25,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-26,,2.6,3.858333333333333,88.95833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-27,,1.1541666666666666,1.7458333333333333,79.58333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-28,,3.3000000000000003,5.0625,77.5,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-02-29,,1.9375,2.841666666666667,78.08333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-01,,1.8916666666666666,2.7125,79.83333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-02,,1.5374999999999999,2.2416666666666667,78.95833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-03,,1.7416666666666665,2.558333333333333,74.95833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-04,,4.104166666666667,7.333333333333333,78.5,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-05,,2.3625000000000003,4.9750000000000005,84.66666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-06,,4.945833333333334,7.0,116.33333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-07,,4.6125,6.716666666666666,103.25,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-08,,1.425,2.1,65.16666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-09,,4.6375,6.754166666666666,80.75,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-10,,2.8166666666666664,4.145833333333333,81.04166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-11,,3.954166666666667,6.0625,83.70833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-12,,1.7125000000000001,2.65,66.91666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-13,,2.3333333333333335,3.4125,71.04166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-14,,1.4291666666666665,2.1166666666666667,73.45833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-15,,2.3333333333333335,3.2708333333333335,88.41666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-16,,6.041666666666667,8.820833333333333,127.125,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-17,,6.108333333333333,8.833333333333334,124.0,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-18,,4.8500000000000005,7.095833333333334,112.04166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-19,,5.7124999999999995,8.887500000000001,91.75,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-20,,4.129166666666666,6.183333333333334,91.33333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-21,,4.454166666666667,6.916666666666667,82.29166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-22,,1.8583333333333334,2.891666666666667,77.29166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-23,,3.9583333333333335,6.004166666666666,83.41666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-24,,2.983333333333333,4.079166666666667,73.45833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-25,,3.545833333333333,6.079166666666667,88.83333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-26,,3.4958333333333336,5.095833333333333,94.75,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-27,,3.8125,5.529166666666666,99.0,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-28,,13.366666666666667,19.8125,188.125,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-29,,22.208333333333332,31.8,364.5,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-30,,9.854166666666666,14.225,163.25,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-03-31,,4.891666666666667,7.220833333333334,94.29166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-01,,2.9791666666666665,4.375,88.83333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-02,,5.6125,8.208333333333334,120.625,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-03,,6.833333333333333,10.158333333333333,106.125,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-04,,3.4875000000000003,5.166666666666667,86.125,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-05,,1.4166666666666667,2.1666666666666665,73.83333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-06,,1.7666666666666666,2.6333333333333333,82.45833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-07,,4.133333333333334,6.3125,80.5,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-08,,2.6999999999999997,4.083333333333333,76.875,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-09,,2.3666666666666667,3.2875,71.41666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-10,,2.2624999999999997,4.604166666666667,63.833333333333336,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-11,,9.549999999999999,14.924999999999999,104.04166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-12,,3.7875,6.004166666666666,79.41666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-13,,1.2625,1.9124999999999999,67.0,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-14,,0.47500000000000003,0.6875,83.70833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-15,,2.6999999999999997,4.020833333333333,90.58333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-16,,3.7125,5.495833333333334,84.54166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-17,,2.004166666666667,2.9458333333333333,84.04166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-18,,2.0625,3.0708333333333333,79.875,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-19,,1.3416666666666668,2.0791666666666666,64.08333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-20,,1.375,2.029166666666667,66.75,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-21,,4.958333333333333,7.4875,93.16666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-22,,1.6500000000000001,2.466666666666667,69.41666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-23,,1.4625000000000001,2.158333333333333,74.625,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-24,,5.554166666666667,8.070833333333335,98.95833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-25,,4.675,6.7749999999999995,100.95833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-26,,4.220833333333333,6.375,90.70833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-27,,3.85,6.358333333333333,76.625,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-28,,2.3833333333333333,3.8958333333333335,81.83333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-29,,1.7208333333333334,2.9791666666666665,71.95833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-04-30,,0.7708333333333334,1.325,70.66666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-01,,1.2666666666666666,2.158333333333333,71.5,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-02,,1.4833333333333334,2.475,77.16666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-03,,1.7750000000000001,2.8625000000000003,84.20833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-04,,1.9749999999999999,3.545833333333333,74.66666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-05,,1.0916666666666666,1.9000000000000001,70.45833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-06,,1.7249999999999999,3.0208333333333335,69.20833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-07,,1.3041666666666667,2.3249999999999997,69.625,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-08,,1.1166666666666667,1.8625,72.83333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-09,,2.4166666666666665,3.9291666666666667,78.5,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-10,,4.241666666666666,6.458333333333333,83.54166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-11,,3.9583333333333335,6.341666666666666,86.83333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-12,,1.8875,3.0833333333333335,75.875,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-13,,1.9875,3.033333333333333,77.20833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-14,,5.058333333333334,7.5,90.45833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-15,,5.941666666666666,8.75,112.91666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-16,,6.620833333333334,10.604166666666666,125.16666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-17,,1.7375,2.725,95.04166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-18,,4.783333333333333,7.075,113.08333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-19,,8.641666666666667,12.633333333333333,167.5,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-20,,3.4958333333333336,5.316666666666666,134.875,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-21,,2.8791666666666664,4.833333333333333,88.16666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-22,,1.0666666666666667,1.5958333333333332,86.66666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-23,,1.6208333333333333,2.4208333333333334,85.08333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-24,,2.5749999999999997,3.6875,78.66666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-25,,1.5958333333333332,2.4541666666666666,89.83333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-26,,1.7125000000000001,2.7458333333333336,87.125,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-27,,4.141666666666667,6.783333333333334,92.41666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-28,,4.7375,7.2375,118.625,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-29,,5.8875,8.887500000000001,120.41666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-30,,8.604166666666666,12.8375,148.5,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-05-31,,5.108333333333333,7.429166666666667,139.79166666666666,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-01,,1.9416666666666667,2.8708333333333336,96.29166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-02,,1.0416666666666667,1.7208333333333334,75.20833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-03,,2.4166666666666665,3.845833333333333,83.70833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-04,,7.104166666666667,10.845833333333333,162.45833333333334,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-05,,3.625,5.3500000000000005,110.91666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-06,,0.7374999999999999,1.0374999999999999,81.58333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-07,,2.1999999999999997,3.4625,91.66666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-08,,4.954166666666667,7.558333333333334,149.45833333333334,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-09,,0.4583333333333333,0.7083333333333334,78.45833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-10,,1.2833333333333334,2.0166666666666666,70.83333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-11,,0.8666666666666667,1.2958333333333334,76.08333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-12,,2.4125,3.7541666666666664,83.875,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-13,,0.39166666666666666,0.65,72.45833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-14,,0.5458333333333333,0.8458333333333333,76.45833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-15,,0.8333333333333334,1.2750000000000001,78.45833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-16,,3.1833333333333336,5.229166666666667,91.25,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-17,,1.8666666666666665,3.029166666666667,92.125,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-18,,0.8250000000000001,1.4375,79.0,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-19,,1.1416666666666666,1.925,88.25,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-20,,0.5458333333333333,0.8333333333333334,78.83333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-21,,0.3833333333333333,0.6458333333333334,79.625,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-22,,0.8666666666666667,1.5833333333333333,80.625,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-23,,1.6041666666666667,2.8625000000000003,81.58333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-24,,1.4000000000000001,2.4125,79.04166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-25,,2.5083333333333333,3.954166666666667,87.91666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-26,,1.7458333333333333,2.8625000000000003,100.625,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-27,,0.7666666666666666,1.3041666666666667,81.66666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-28,,0.9750000000000001,1.5875000000000001,83.5,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-29,,2.908333333333333,4.495833333333334,89.08333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-06-30,,5.266666666666667,8.275,117.45833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-01,,3.654166666666667,6.125,104.0,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-02,,0.7583333333333333,1.1333333333333333,83.54166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-03,,1.5416666666666667,2.6333333333333333,91.54166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-04,,1.5083333333333335,2.658333333333333,84.08333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-05,,0.9333333333333332,1.4041666666666668,88.70833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-06,,2.345833333333333,3.591666666666667,99.66666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-07,,1.95,3.0124999999999997,87.0,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-08,,1.5166666666666666,2.1708333333333334,88.66666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-09,,1.9166666666666667,2.85,97.66666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-10,,3.7624999999999997,5.5375000000000005,100.08333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-11,,3.1999999999999997,5.058333333333334,94.5,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-12,,2.845833333333333,4.4375,86.20833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-13,,6.729166666666667,9.783333333333333,92.45833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-14,,4.704166666666667,6.883333333333333,78.5,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-15,,5.270833333333333,8.0875,52.041666666666664,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-16,,6.383333333333334,9.987499999999999,100.25,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-17,,4.704166666666667,8.008333333333333,98.58333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-18,,2.058333333333333,3.2083333333333335,112.5,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-19,,1.7041666666666666,3.0124999999999997,82.375,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-20,,1.7874999999999999,2.8166666666666664,90.5,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-21,,3.3208333333333333,5.158333333333333,99.29166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-22,,2.5833333333333335,3.8208333333333333,100.16666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-23,,5.466666666666666,8.479166666666666,121.45833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-24,,5.554166666666667,8.366666666666665,139.33333333333334,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-25,,2.9916666666666667,4.308333333333334,113.08333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-26,,3.0083333333333333,4.504166666666666,92.20833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-27,,1.7583333333333335,2.966666666666667,88.75,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-28,,1.1916666666666667,1.9083333333333332,92.41666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-29,,3.1,5.1125,82.79166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-30,,10.799999999999999,16.279166666666665,135.16666666666666,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-07-31,,10.916666666666666,16.775000000000002,166.125,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-08-01,,3.233333333333333,5.104166666666667,95.83333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-08-02,,0.5791666666666667,0.9583333333333334,90.33333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-08-03,,0.9333333333333332,1.5083333333333335,87.0,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-08-04,,3.6750000000000003,6.1875,92.54166666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-08-05,,1.5999999999999999,2.6041666666666665,82.45833333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-08-06,,1.554166666666667,2.629166666666667,87.25,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-08-07,,1.3833333333333335,2.15,90.08333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-08-08,,2.1666666666666665,3.1750000000000003,93.91666666666667,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-08-09,,3.7291666666666665,5.520833333333333,94.75,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-08-10,,2.0416666666666665,3.016666666666667,119.875,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-08-11,,2.504166666666667,3.579166666666667,90.83333333333333,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
2024-08-12,,4.2875000000000005,6.641666666666667,90.125,,Los Ángeles,Biobío,Biobío,34.05223,-118.24368
